row_id,donation_date,donor_id,donor_name,donation,mail_pref,state
8567,17/11/2017,BG-11035,Barry Gonzalez,15,Email,Texas
8568,10/11/2017,SV-20365,Seth Vernon,31,Email,Ohio
8569,6/12/2017,DP-13105,Dave Poirier,969,Post,New York
8570,6/12/2017,DP-13105,Dave Poirier,222,Post,New York
8571,6/12/2017,DP-13105,Dave Poirier,480,Post,New York
8572,3/04/2017,SR-20740,Steven Roelle,10,Do not Contact,Texas
8573,28/11/2015,BT-11680,Brian Thompson,999,Email,Texas
8574,20/10/2016,MS-17770,Maxwell Schwartz,25,Email,New York
8575,19/09/2015,JK-15640,Jim Kriz,6,Do not Contact,California
8576,27/08/2018,ST-20530,Shui Tom,14,Email,Florida
8577,3/07/2018,TS-21505,Tony Sayre,102,Email,New Hampshire
8578,22/12/2018,CM-12190,Charlotte Melton,608,Email,Minnesota
8579,22/12/2018,CM-12190,Charlotte Melton,31,Email,Minnesota
8580,27/12/2017,JW-15955,Joni Wasserman,3,Email,Kentucky
8581,20/05/2015,MC-17590,Matt Collister,10,Post,Texas
8582,20/05/2015,MC-17590,Matt Collister,10,Post,Texas
8583,20/05/2015,MC-17590,Matt Collister,21,Post,Texas
8584,20/05/2015,MC-17590,Matt Collister,67,Post,Texas
8585,4/02/2015,MH-17440,Mark Haberlin,17,Post,California
8586,9/12/2018,RD-19720,Roger Demir,11,Email,Pennsylvania
8587,11/07/2018,KB-16240,Karen Bern,1287,Post,California
8588,11/07/2018,KB-16240,Karen Bern,168,Post,California
8589,15/05/2016,FC-14335,Fred Chung,52,Post,Pennsylvania
8590,29/01/2018,BD-11770,Bryan Davis,5,Email,Pennsylvania
8591,29/09/2018,FH-14365,Fred Hopkins,8,Post,New York
8592,23/04/2018,SO-20335,Sean O Donnel,19,Email,Colorado
8593,23/04/2018,SO-20335,Sean O Donnel,12,Email,Colorado
8594,9/11/2018,PM-19135,Peter McVee,192,Do not Contact,Florida
8595,9/11/2018,PM-19135,Peter McVee,499,Do not Contact,Florida
8596,5/05/2015,GD-14590,Giulietta Dortch,12,Post,Virginia
8597,5/05/2015,GD-14590,Giulietta Dortch,35,Post,Virginia
8598,27/10/2017,PA-19060,Pete Armstrong,67,Do not Contact,California
8599,26/11/2015,LS-17200,Luke Schmidt,4,Post,California
8600,26/11/2015,LS-17200,Luke Schmidt,15,Post,California
8601,26/11/2015,LS-17200,Luke Schmidt,41,Post,California
8602,26/11/2015,LS-17200,Luke Schmidt,7,Post,California
8603,31/12/2015,JL-15175,James Lanier,476,Do not Contact,Nevada
8604,3/01/2017,CA-12310,Christine Abelman,30,Post,Texas
8605,3/01/2017,CA-12310,Christine Abelman,166,Post,Texas
8606,3/01/2017,CA-12310,Christine Abelman,181,Post,Texas
8607,18/08/2018,CM-12160,Charles McCrossin,23,Email,Massachusetts
8608,4/06/2015,BT-11440,Bobby Trafton,57,Email,New York
8609,4/06/2015,BT-11440,Bobby Trafton,16,Email,New York
8610,4/06/2015,BT-11440,Bobby Trafton,354,Email,New York
8611,4/06/2015,BT-11440,Bobby Trafton,14,Email,New York
8612,13/11/2018,SE-20110,Sanjit Engle,83,Email,California
8613,28/01/2017,HG-14965,Henry Goldwyn,40,Post,California
8614,9/11/2017,PF-19165,Philip Fox,480,Email,California
8615,10/09/2017,BD-11770,Bryan Davis,7,Email,Washington
8616,10/09/2017,BD-11770,Bryan Davis,14,Email,Washington
8617,10/09/2017,BD-11770,Bryan Davis,82,Email,Washington
8618,10/09/2017,BD-11770,Bryan Davis,40,Email,Washington
8619,3/03/2018,BT-11395,Bill Tyler,400,Post,California
8620,8/09/2018,EM-14095,Eudokia Martin,65,Post,New York
8621,6/11/2018,LC-17050,Liz Carlisle,31,Email,Texas
8622,13/05/2018,FH-14275,Frank Hawley,21,Post,Tennessee
8623,27/11/2017,CM-12235,Chris McAfee,40,Email,Arizona
8624,13/11/2016,FM-14380,Fred McMath,121,Email,Florida
8625,13/11/2016,FM-14380,Fred McMath,112,Email,Florida
8626,8/12/2016,HG-14965,Henry Goldwyn,16,Post,Colorado
8627,7/09/2016,AG-10525,Andy Gerbode,70,Post,New York
8628,7/09/2016,AG-10525,Andy Gerbode,90,Post,New York
8629,7/09/2016,AG-10525,Andy Gerbode,6,Post,New York
8630,7/09/2016,AG-10525,Andy Gerbode,481,Post,New York
8631,7/09/2016,AG-10525,Andy Gerbode,7,Post,New York
8632,28/07/2017,OT-18730,Olvera Toch,177,Email,Pennsylvania
8633,28/07/2017,OT-18730,Olvera Toch,1370,Email,Pennsylvania
8634,28/07/2017,OT-18730,Olvera Toch,9,Email,Pennsylvania
8635,25/08/2018,SV-20365,Seth Vernon,131,Email,Pennsylvania
8636,30/04/2015,JM-16195,Justin MacKendrick,175,Email,Kentucky
8637,30/04/2015,JM-16195,Justin MacKendrick,826,Email,Kentucky
8638,27/04/2018,HM-14980,Henry MacAllister,140,Email,Washington
8639,23/07/2018,PO-19180,Philisse Overcash,400,Do not Contact,Wisconsin
8640,13/12/2015,KC-16675,Kimberly Carter,12,Post,Kentucky
8641,12/01/2018,DB-13120,David Bremer,761,Post,Texas
8642,2/12/2018,SV-20935,Susan Vittorini,68,Email,Arizona
8643,8/11/2016,NS-18640,Noel Staavos,32,Post,North Carolina
8644,8/11/2016,NS-18640,Noel Staavos,5,Post,North Carolina
8645,8/11/2016,NS-18640,Noel Staavos,40,Post,North Carolina
8646,8/11/2016,NS-18640,Noel Staavos,5,Post,North Carolina
8647,25/11/2017,MH-17455,Mark Hamilton,194,Email,California
8648,5/12/2016,RR-19525,Rick Reed,97,Post,Tennessee
8649,29/07/2017,RH-19555,Ritsa Hightower,705,Email,North Carolina
8650,29/07/2017,RH-19555,Ritsa Hightower,27,Email,North Carolina
8651,13/09/2015,RP-19390,Resi Pölking,6,Email,Washington
8652,13/09/2015,RP-19390,Resi Pölking,14,Email,Washington
8653,13/09/2015,RP-19390,Resi Pölking,7,Email,Washington
8654,13/09/2015,RP-19390,Resi Pölking,200,Email,Washington
8655,13/09/2015,RP-19390,Resi Pölking,145,Email,Washington
8656,13/09/2015,RP-19390,Resi Pölking,118,Email,Washington
8657,13/09/2015,RP-19390,Resi Pölking,49,Email,Washington
8658,13/09/2015,RP-19390,Resi Pölking,23,Email,Washington
8659,21/06/2017,KB-16600,Ken Brennan,1,Post,Illinois
8660,3/09/2017,MH-17620,Matt Hagelstein,31,Post,Ohio
8661,25/11/2018,HZ-14950,Henia Zydlo,724,Email,Florida
8662,12/05/2016,JG-15160,James Galang,22,Email,Texas
8663,12/05/2016,JG-15160,James Galang,619,Email,Texas
8664,12/05/2016,JG-15160,James Galang,128,Email,Texas
8665,30/03/2018,AB-10165,Alan Barnes,94,Email,California
8666,17/11/2017,HJ-14875,Heather Jas,50,Do not Contact,California
8667,30/12/2017,CJ-11875,Carl Jackson,17,Post,Pennsylvania
8668,22/12/2017,ED-13885,Emily Ducich,55,Do not Contact,Washington
8669,22/12/2017,ED-13885,Emily Ducich,12,Do not Contact,Washington
8670,20/12/2016,AI-10855,Arianne Irving,17,Email,California
8671,27/12/2015,KB-16315,Karl Braun,182,Email,Ohio
8672,27/12/2015,KB-16315,Karl Braun,118,Email,Ohio
8673,16/02/2018,JS-16030,Joy Smith,18,Email,Illinois
8674,16/02/2018,JS-16030,Joy Smith,601,Email,Illinois
8675,16/02/2018,JS-16030,Joy Smith,50,Email,Illinois
8676,16/02/2018,JS-16030,Joy Smith,28,Email,Illinois
8677,16/02/2018,JS-16030,Joy Smith,8,Email,Illinois
8678,24/10/2018,PO-18850,Patrick OBrill,517,Email,Texas
8679,2/09/2017,RD-19810,Ross DeVincentis,9,Do not Contact,Texas
8680,2/09/2017,RD-19810,Ross DeVincentis,160,Do not Contact,Texas
8681,1/12/2017,JD-15895,Jonathan Doherty,2105,Post,Virginia
8682,1/12/2017,JD-15895,Jonathan Doherty,41,Post,Virginia
8683,5/11/2015,SR-20740,Steven Roelle,48,Do not Contact,Virginia
8684,25/11/2018,TZ-21580,Tracy Zic,5,Email,California
8685,16/12/2017,TN-21040,Tanja Norvell,21,Do not Contact,California
8686,14/11/2018,PW-19030,Pauline Webber,96,Post,New York
8687,26/06/2017,AH-10075,Adam Hart,232,Post,California
8688,26/06/2017,AH-10075,Adam Hart,18,Post,California
8689,26/06/2017,AH-10075,Adam Hart,12,Post,California
8690,26/12/2015,AY-10555,Andy Yotov,8,Post,Pennsylvania
8691,14/08/2017,SP-20650,Stephanie Phelps,260,Post,Ohio
8692,14/08/2017,SP-20650,Stephanie Phelps,247,Post,Ohio
8693,14/08/2017,SP-20650,Stephanie Phelps,280,Post,Ohio
8694,24/10/2017,ED-13885,Emily Ducich,450,Do not Contact,California
8695,23/08/2015,CR-12625,Corey Roper,19,Do not Contact,Michigan
8696,15/09/2018,CS-12400,Christopher Schild,301,Do not Contact,California
8697,15/06/2018,TS-21205,Thomas Seio,240,Post,Tennessee
8698,15/06/2018,TS-21205,Thomas Seio,31,Post,Tennessee
8699,15/06/2018,TS-21205,Thomas Seio,121,Post,Tennessee
8700,15/06/2018,TS-21205,Thomas Seio,2240,Post,Tennessee
8701,15/06/2018,TS-21205,Thomas Seio,77,Post,Tennessee
8702,15/06/2018,TS-21205,Thomas Seio,143,Post,Tennessee
8703,15/06/2018,TS-21205,Thomas Seio,91,Post,Tennessee
8704,1/03/2016,RP-19390,Resi Pölking,4,Email,Pennsylvania
8705,23/07/2017,IL-15100,Ivan Liston,115,Email,Texas
8706,1/10/2015,NF-18475,Neil Französisch,5,Do not Contact,Nevada
8707,8/09/2015,PP-18955,Paul Prost,173,Do not Contact,New York
8708,8/09/2015,PP-18955,Paul Prost,4,Do not Contact,New York
8709,16/11/2015,JD-16150,Justin Deggeller,80,Post,California
8710,16/11/2015,JD-16150,Justin Deggeller,306,Post,California
8711,16/11/2015,JD-16150,Justin Deggeller,345,Post,California
8712,3/03/2015,EJ-14155,Eva Jacobs,626,Email,California
8713,3/12/2016,PW-19240,Pierre Wener,359,Email,California
8714,11/07/2018,TS-21430,Tom Stivers,72,Post,California
8715,11/07/2018,TS-21430,Tom Stivers,30,Post,California
8716,16/11/2018,BM-11650,Brian Moss,2,Post,Ohio
8717,12/06/2017,AW-10930,Arthur Wiediger,64,Do not Contact,Texas
8718,12/06/2017,AW-10930,Arthur Wiediger,7,Do not Contact,Texas
8719,12/06/2017,AW-10930,Arthur Wiediger,11,Do not Contact,Texas
8720,12/06/2017,AW-10930,Arthur Wiediger,16,Do not Contact,Texas
8721,12/06/2017,AW-10930,Arthur Wiediger,379,Do not Contact,Texas
8722,12/06/2017,AW-10930,Arthur Wiediger,68,Do not Contact,Texas
8723,12/06/2017,AW-10930,Arthur Wiediger,2,Do not Contact,Texas
8724,29/12/2017,MH-17290,Marc Harrigan,37,Do not Contact,Florida
8725,29/12/2017,MH-17290,Marc Harrigan,25,Do not Contact,Florida
8726,18/03/2018,SW-20275,Scott Williamson,46,Email,Washington
8727,27/12/2016,SP-20860,Sung Pak,5,Post,Tennessee
8728,27/12/2016,SP-20860,Sung Pak,53,Post,Tennessee
8729,27/12/2016,SP-20860,Sung Pak,131,Post,Tennessee
8730,27/12/2016,SP-20860,Sung Pak,23,Post,Tennessee
8731,27/12/2016,SP-20860,Sung Pak,73,Post,Tennessee
8732,31/07/2016,SC-20695,Steve Chapman,53,Post,Missouri
8733,27/06/2018,PW-19030,Pauline Webber,19,Post,Washington
8734,27/06/2018,PW-19030,Pauline Webber,126,Post,Washington
8735,27/06/2018,PW-19030,Pauline Webber,1287,Post,Washington
8736,7/02/2015,CS-12250,Chris Selesnick,65,Post,New York
8737,4/09/2017,RP-19855,Roy Phan,535,Post,Minnesota
8738,6/04/2018,CS-12175,Charles Sheldon,8,Post,Tennessee
8739,8/12/2018,MJ-17740,Max Jones,13,Email,Pennsylvania
8740,8/12/2018,MJ-17740,Max Jones,84,Email,Pennsylvania
8741,24/07/2017,JG-15160,James Galang,73,Email,Louisiana
8742,9/11/2016,AG-10765,Anthony Garverick,11,Do not Contact,Indiana
8743,2/10/2016,CK-12205,Chloris Kastensmidt,11,Email,Oregon
8744,2/10/2016,CK-12205,Chloris Kastensmidt,53,Email,Oregon
8745,22/11/2016,HD-14785,Harold Dahlen,17,Do not Contact,Massachusetts
8746,22/11/2016,HD-14785,Harold Dahlen,60,Do not Contact,Massachusetts
8747,2/02/2018,BO-11350,Bill Overfelt,211,Post,California
8748,2/02/2018,BO-11350,Bill Overfelt,31,Post,California
8749,2/02/2018,BO-11350,Bill Overfelt,240,Post,California
8750,16/06/2016,LC-16885,Lena Creighton,3050,Email,New York
8751,16/06/2016,LC-16885,Lena Creighton,134,Email,New York
8752,5/05/2017,RB-19465,Rick Bensley,93,Do not Contact,Florida
8753,5/05/2017,RB-19465,Rick Bensley,177,Do not Contact,Florida
8754,9/09/2018,JD-16015,Joy Daniels,18,Email,Ohio
8755,9/09/2018,JD-16015,Joy Daniels,5,Email,Ohio
8756,9/09/2018,JD-16015,Joy Daniels,6,Email,Ohio
8757,22/07/2017,MF-17665,Maureen Fritzler,38,Post,Maryland
8758,22/07/2017,MF-17665,Maureen Fritzler,52,Post,Maryland
8759,22/07/2017,MF-17665,Maureen Fritzler,27,Post,Maryland
8760,22/07/2017,MF-17665,Maureen Fritzler,5,Post,Maryland
8761,31/01/2017,BF-11170,Ben Ferrer,1271,Do not Contact,Georgia
8762,31/01/2017,BF-11170,Ben Ferrer,125,Do not Contact,Georgia
8763,29/12/2017,FO-14305,Frank Olsen,14,Email,California
8764,29/12/2017,FO-14305,Frank Olsen,28,Email,California
8765,21/11/2016,BB-11545,Brenda Bowman,5,Post,Texas
8766,21/11/2016,BB-11545,Brenda Bowman,2,Post,Texas
8767,21/11/2016,BB-11545,Brenda Bowman,25,Post,Texas
8768,21/11/2016,BB-11545,Brenda Bowman,8,Post,Texas
8769,5/10/2016,IL-15100,Ivan Liston,288,Email,Ohio
8770,12/09/2017,PO-19180,Philisse Overcash,147,Do not Contact,Colorado
8771,12/09/2017,PO-19180,Philisse Overcash,83,Do not Contact,Colorado
8772,14/09/2018,DB-13555,Dorothy Badders,943,Post,North Carolina
8773,14/09/2018,DB-13555,Dorothy Badders,74,Post,North Carolina
8774,23/02/2016,LC-16960,Lindsay Castell,27,Do not Contact,New York
8775,23/02/2016,LC-16960,Lindsay Castell,11,Do not Contact,New York
8776,5/12/2017,MP-18175,Mike Pelletier,4,Do not Contact,Illinois
8777,2/07/2017,EA-14035,Erin Ashbrook,528,Post,Texas
8778,2/07/2017,EA-14035,Erin Ashbrook,41,Post,Texas
8779,13/12/2018,BP-11095,Bart Pistole,288,Post,New York
8780,20/03/2016,BM-11785,Bryan Mills,29,Email,Oregon
8781,1/03/2016,CM-12715,Craig Molinari,55,Post,Texas
8782,1/03/2016,CM-12715,Craig Molinari,1228,Post,Texas
8783,15/09/2017,JD-16150,Justin Deggeller,20,Post,Idaho
8784,15/09/2017,JD-16150,Justin Deggeller,1128,Post,Idaho
8785,17/03/2018,AS-10630,Ann Steele,5,Do not Contact,Tennessee
8786,28/05/2018,CM-11815,Candace McMahon,196,Post,Arizona
8787,28/05/2018,CM-11815,Candace McMahon,16,Post,Arizona
8788,28/05/2018,CM-11815,Candace McMahon,272,Post,Arizona
8789,15/06/2018,JE-15715,Joe Elijah,698,Email,North Carolina
8790,15/06/2018,JE-15715,Joe Elijah,78,Email,North Carolina
8791,6/09/2016,AG-10525,Andy Gerbode,47,Post,Virginia
8792,18/03/2018,TT-21220,Thomas Thornton,538,Email,Texas
8793,19/12/2015,BP-11095,Bart Pistole,15,Post,California
8794,19/12/2015,BP-11095,Bart Pistole,23,Post,California
8795,19/12/2015,BP-11095,Bart Pistole,584,Post,California
8796,19/12/2015,BP-11095,Bart Pistole,211,Post,California
8797,7/07/2017,MJ-17740,Max Jones,13,Email,Utah
8798,7/07/2017,MJ-17740,Max Jones,46,Email,Utah
8799,6/04/2017,VM-21685,Valerie Mitchum,1295,Do not Contact,Vermont
8800,8/05/2015,KT-16480,Kean Thornton,1800,Email,Pennsylvania
8801,23/11/2018,CS-12250,Chris Selesnick,11,Post,Illinois
8802,10/11/2017,AB-10015,Aaron Bergman,222,Email,Oklahoma
8803,10/11/2017,AB-10015,Aaron Bergman,342,Email,Oklahoma
8804,31/12/2015,AH-10030,Aaron Hawkins,35,Post,New York
8805,31/12/2015,AH-10030,Aaron Hawkins,19,Post,New York
8806,19/08/2018,DO-13435,Denny Ordway,103,Email,Utah
8807,12/09/2017,MC-17590,Matt Collister,40,Post,New York
8808,26/10/2018,JF-15190,Jamie Frazer,33,Email,Pennsylvania
8809,26/10/2018,JF-15190,Jamie Frazer,119,Email,Pennsylvania
8810,26/10/2018,JF-15190,Jamie Frazer,15,Email,Pennsylvania
8811,30/05/2018,SM-20950,Suzanne McNair,38,Post,California
8812,8/03/2017,SP-20650,Stephanie Phelps,207,Post,Michigan
8813,8/03/2017,SP-20650,Stephanie Phelps,14,Post,Michigan
8814,26/07/2016,CK-12760,Cyma Kinney,266,Post,Arizona
8815,23/11/2016,PW-19240,Pierre Wener,308,Email,Delaware
8816,23/11/2016,PW-19240,Pierre Wener,44,Email,Delaware
8817,23/11/2016,PW-19240,Pierre Wener,13,Email,Delaware
8818,23/11/2016,PW-19240,Pierre Wener,17,Email,Delaware
8819,23/11/2016,PW-19240,Pierre Wener,39,Email,Delaware
8820,28/11/2016,EB-14170,Evan Bailliet,336,Email,Texas
8821,3/11/2018,DK-13090,Dave Kipp,960,Email,Florida
8822,3/11/2018,DK-13090,Dave Kipp,4,Email,Florida
8823,3/11/2018,DK-13090,Dave Kipp,56,Email,Florida
8824,3/11/2018,DK-13090,Dave Kipp,11,Email,Florida
8825,21/03/2018,TB-21055,Ted Butterfield,9,Email,Pennsylvania
8826,19/12/2016,AG-10900,Arthur Gainer,7,Email,Pennsylvania
8827,2/04/2015,SC-20020,Sam Craven,27,Email,Texas
8828,2/04/2015,SC-20020,Sam Craven,33,Email,Texas
8829,5/06/2016,BB-11545,Brenda Bowman,11,Post,Missouri
8830,6/10/2015,VP-21760,Victoria Pisteka,386,Post,Indiana
8831,21/08/2017,RP-19270,Rachel Payne,33,Post,Washington
8832,15/11/2016,DH-13675,Duane Huffman,40,Do not Contact,Virginia
8833,22/06/2016,SW-20455,Shaun Weien,1218,Email,New York
8834,24/09/2018,KF-16285,Karen Ferguson,16,Do not Contact,Georgia
8835,24/09/2018,KF-16285,Karen Ferguson,90,Do not Contact,Georgia
8836,24/09/2018,KF-16285,Karen Ferguson,14,Do not Contact,Georgia
8837,24/09/2018,KF-16285,Karen Ferguson,13,Do not Contact,Georgia
8838,24/09/2018,KF-16285,Karen Ferguson,16,Do not Contact,Georgia
8839,6/04/2015,FH-14275,Frank Hawley,71,Post,California
8840,6/04/2015,FH-14275,Frank Hawley,66,Post,California
8841,6/04/2015,FH-14275,Frank Hawley,300,Post,California
8842,9/02/2017,JR-16210,Justin Ritter,90,Post,California
8843,9/02/2017,JR-16210,Justin Ritter,32,Post,California
8844,18/11/2015,JC-16105,Julie Creighton,67,Post,Minnesota
8845,18/12/2018,BP-11290,Beth Paige,7,Email,Ohio
8846,18/12/2018,BP-11290,Beth Paige,5,Email,Ohio
8847,18/12/2018,BP-11290,Beth Paige,91,Email,Ohio
8848,18/12/2018,BP-11290,Beth Paige,130,Email,Ohio
8849,2/07/2016,FA-14230,Frank Atkinson,74,Post,North Carolina
8850,2/07/2016,FA-14230,Frank Atkinson,160,Post,North Carolina
8851,2/07/2016,FA-14230,Frank Atkinson,3,Post,North Carolina
8852,2/07/2016,FA-14230,Frank Atkinson,9,Post,North Carolina
8853,8/10/2015,DN-13690,Duane Noonan,124,Email,New York
8854,22/09/2016,FO-14305,Frank Olsen,56,Email,Pennsylvania
8855,22/09/2016,FO-14305,Frank Olsen,618,Email,Pennsylvania
8856,24/12/2018,DP-13105,Dave Poirier,21,Post,Idaho
8857,13/10/2018,JW-15220,Jane Waco,210,Post,California
8858,13/10/2018,JW-15220,Jane Waco,32,Post,California
8859,13/10/2018,JW-15220,Jane Waco,5084,Post,California
8860,20/08/2018,TT-21460,Tonja Turnell,36,Do not Contact,North Carolina
8861,11/09/2016,SN-20560,Skye Norling,31,Do not Contact,New Jersey
8862,11/09/2016,SN-20560,Skye Norling,9,Do not Contact,New Jersey
8863,11/09/2016,SN-20560,Skye Norling,210,Do not Contact,New Jersey
8864,11/09/2016,SN-20560,Skye Norling,111,Do not Contact,New Jersey
8865,11/09/2016,SN-20560,Skye Norling,39,Do not Contact,New Jersey
8866,20/12/2016,JM-15865,John Murray,36,Email,Virginia
8867,20/09/2015,SB-20185,Sarah Brown,493,Email,Illinois
8868,20/09/2015,SB-20185,Sarah Brown,11,Email,Illinois
8869,4/11/2017,CC-12475,Cindy Chapman,686,Email,California
8870,1/12/2018,SH-19975,Sally Hughsby,16,Post,Washington
8871,1/12/2018,SH-19975,Sally Hughsby,71,Post,Washington
8872,1/12/2018,SH-19975,Sally Hughsby,541,Post,Washington
8873,10/10/2015,RB-19435,Richard Bierner,102,Email,Ohio
8874,10/10/2015,RB-19435,Richard Bierner,18,Email,Ohio
8875,14/11/2018,TC-21295,Toby Carlisle,22,Email,Texas
8876,13/08/2017,CT-11995,Carol Triggs,185,Email,Texas
8877,13/08/2017,CT-11995,Carol Triggs,59,Email,Texas
8878,17/09/2018,GZ-14470,Gary Zandusky,480,Email,New Jersey
8879,17/09/2018,GZ-14470,Gary Zandusky,34,Email,New Jersey
8880,23/03/2016,AM-10360,Alice McCarthy,193,Post,California
8881,23/03/2016,AM-10360,Alice McCarthy,240,Post,California
8882,30/06/2017,AH-10120,Adrian Hane,50,Do not Contact,Illinois
8883,20/10/2018,MY-18295,Muhammed Yedwab,16,Post,North Carolina
8884,20/10/2018,MY-18295,Muhammed Yedwab,14,Post,North Carolina
8885,25/08/2015,BS-11590,Brendan Sweed,7,Post,Ohio
8886,25/08/2015,BS-11590,Brendan Sweed,3,Post,Ohio
8887,25/08/2015,BS-11590,Brendan Sweed,21,Post,Ohio
8888,27/07/2015,BB-10990,Barry Blumstein,276,Post,California
8889,1/12/2018,ML-17755,Max Ludwig,630,Do not Contact,California
8890,17/10/2017,FC-14245,Frank Carlisle,450,Do not Contact,Missouri
8891,17/10/2017,FC-14245,Frank Carlisle,1928,Do not Contact,Missouri
8892,16/09/2017,CR-12625,Corey Roper,122,Do not Contact,Georgia
8893,1/12/2016,LC-16960,Lindsay Castell,2677,Do not Contact,California
8894,5/08/2015,GZ-14470,Gary Zandusky,489,Email,Texas
8895,15/08/2017,BD-11320,Bill Donatelli,312,Email,California
8896,15/08/2017,BD-11320,Bill Donatelli,18,Email,California
8897,15/08/2017,BD-11320,Bill Donatelli,166,Email,California
8898,15/08/2017,BD-11320,Bill Donatelli,38,Email,California
8899,7/08/2016,EM-14095,Eudokia Martin,495,Post,Virginia
8900,7/08/2016,EM-14095,Eudokia Martin,25,Post,Virginia
8901,31/05/2017,BP-11290,Beth Paige,32,Email,Illinois
8902,31/05/2017,BP-11290,Beth Paige,18,Email,Illinois
8903,31/05/2017,BP-11290,Beth Paige,191,Email,Illinois
8904,31/05/2017,BP-11290,Beth Paige,10,Email,Illinois
8905,1/07/2017,SU-20665,Stephanie Ulpright,31,Do not Contact,New York
8906,1/07/2017,SU-20665,Stephanie Ulpright,31,Do not Contact,New York
8907,1/07/2017,SU-20665,Stephanie Ulpright,75,Do not Contact,New York
8908,18/12/2017,AY-10555,Andy Yotov,67,Post,California
8909,26/01/2016,EM-13825,Elizabeth Moffitt,183,Post,California
8910,28/10/2018,SA-20830,Sue Ann Reed,22,Email,Massachusetts
8911,4/11/2018,CA-12265,Christina Anderson,96,Email,Tennessee
8912,4/11/2018,CA-12265,Christina Anderson,144,Email,Tennessee
8913,4/11/2018,CA-12265,Christina Anderson,4,Email,Tennessee
8914,4/11/2018,CA-12265,Christina Anderson,5,Email,Tennessee
8915,9/05/2017,CV-12805,Cynthia Voltz,857,Post,Texas
8916,9/05/2017,CV-12805,Cynthia Voltz,13,Post,Texas
8917,9/05/2017,CV-12805,Cynthia Voltz,49,Post,Texas
8918,9/05/2017,CV-12805,Cynthia Voltz,77,Post,Texas
8919,9/05/2017,CV-12805,Cynthia Voltz,19,Post,Texas
8920,2/04/2015,AH-10690,Anna Häberlin,178,Post,Virginia
8921,28/04/2015,DS-13180,David Smith,160,Post,New York
8922,4/10/2017,AH-10690,Anna Häberlin,53,Post,Florida
8923,4/10/2017,AH-10690,Anna Häberlin,12,Post,Florida
8924,11/06/2018,ZC-21910,Zuschuss Carroll,5,Email,North Carolina
8925,30/01/2017,DF-13135,David Flashing,1440,Email,Illinois
8926,30/01/2017,DF-13135,David Flashing,2,Email,Illinois
8927,30/01/2017,DF-13135,David Flashing,626,Email,Illinois
8928,27/09/2016,SS-20140,Saphhira Shifley,99,Post,Washington
8929,13/04/2016,FP-14320,Frank Preis,610,Email,Texas
8930,13/04/2016,FP-14320,Frank Preis,211,Email,Texas
8931,13/04/2016,FP-14320,Frank Preis,240,Email,Texas
8932,18/12/2018,HE-14800,Harold Engle,100,Post,Wisconsin
8933,18/12/2018,HE-14800,Harold Engle,29,Post,Wisconsin
8934,14/03/2017,SP-20545,Sibella Parks,17,Post,Wisconsin
8935,27/08/2018,BP-11185,Ben Peterman,13,Post,Pennsylvania
8936,27/08/2018,BP-11185,Ben Peterman,1120,Post,Pennsylvania
8937,17/12/2016,PG-18895,Paul Gonzalez,205,Email,California
8938,17/12/2016,PG-18895,Paul Gonzalez,136,Email,California
8939,17/12/2016,PG-18895,Paul Gonzalez,16,Email,California
8940,17/12/2016,PG-18895,Paul Gonzalez,93,Email,California
8941,22/08/2015,JP-15520,Jeremy Pistek,8,Email,Florida
8942,3/11/2017,NW-18400,Natalie Webber,4,Email,Oregon
8943,3/11/2017,NW-18400,Natalie Webber,180,Email,Oregon
8944,10/10/2018,SW-20245,Scot Wooten,239,Email,Illinois
8945,7/12/2015,EH-14005,Erica Hernandez,165,Do not Contact,California
8946,15/11/2015,SC-20260,Scott Cohen,11,Post,California
8947,24/12/2018,NC-18535,Nick Crebassa,19,Post,Massachusetts
8948,24/12/2018,NC-18535,Nick Crebassa,12,Post,Massachusetts
8949,24/12/2015,AS-10090,Adam Shillingsburg,14,Email,California
8950,22/12/2018,JL-15130,Jack Lebron,935,Email,Tennessee
8951,22/12/2018,JL-15130,Jack Lebron,47,Email,Tennessee
8952,22/12/2018,JL-15130,Jack Lebron,26,Email,Tennessee
8953,22/12/2018,JL-15130,Jack Lebron,23,Email,Tennessee
8954,22/12/2018,JL-15130,Jack Lebron,59,Email,Tennessee
8955,8/08/2015,VG-21790,Vivek Gonzalez,155,Email,Florida
8956,20/09/2015,HG-14965,Henry Goldwyn,9,Post,California
8957,25/12/2018,JH-15430,Jennifer Halladay,21,Email,Florida
8958,25/12/2018,JH-15430,Jennifer Halladay,120,Email,Florida
8959,25/11/2018,RO-19780,Rose OBrian,300,Email,Texas
8960,25/11/2018,RO-19780,Rose OBrian,68,Email,Texas
8961,25/11/2018,RO-19780,Rose OBrian,854,Email,Texas
8962,25/11/2018,RO-19780,Rose OBrian,19,Email,Texas
8963,5/11/2017,LW-17125,Liz Willingham,274,Email,Virginia
8964,5/11/2017,LW-17125,Liz Willingham,90,Email,Virginia
8965,5/11/2017,LW-17125,Liz Willingham,757,Email,Virginia
8966,6/11/2018,CC-12370,Christopher Conant,1,Email,Texas
8967,3/11/2017,JP-16135,Julie Prescott,72,Do not Contact,Pennsylvania
8968,3/11/2017,JP-16135,Julie Prescott,470,Do not Contact,Pennsylvania
8969,30/12/2015,DD-13570,Dorothy Dickinson,39,Email,Tennessee
